,trna.rep.1.tp.1_0,trna.rep.2.tp.1_0,trna.rep.3.tp.1_0,trna.rep.1.tp.2_0,trna.rep.2.tp.2_0,trna.rep.3.tp.2_0,trna.rep.1.tp.3_0,trna.rep.2.tp.3_0,trna.rep.3.tp.3_0,trna.rep.1.tp.4_0,trna.rep.2.tp.4_0,trna.rep.3.tp.4_0,rbf.rep.1.tp.1_0,rbf.rep.2.tp.1_0,rbf.rep.3.tp.1_0,rbf.rep.1.tp.2_0,rbf.rep.2.tp.2_0,rbf.rep.3.tp.2_0,rbf.rep.1.tp.3_0,rbf.rep.2.tp.3_0,rbf.rep.3.tp.3_0,rbf.rep.1.tp.4_0,rbf.rep.2.tp.4_0,rbf.rep.3.tp.4_0
VNG_2116C,40.06875987,30.5727942,44.94504325,175.5161132,203.8276274,49.39248238,30.68545366,21.43917954,15.16459063,7.806594919,7.383951578,8.258387878,217.9534271,202.549825,151.6628373,160.1913568,184.9761689,220.0711973,61.87406877,162.8960393,216.6462995,182.7144058,84.6600492,394.3358529
VNG_2117C,96.93641371,81.76238024,75.69659079,71.71162233,65.91494952,66.99502754,46.99434094,39.52623458,26.46532906,24.63091121,23.82913612,19.83314836,0,39.10168088,37.3548812,44.87090565,20.48435897,65.49647482,0,51.71236336,122.1667016,0,33.59473919,0
VNG_2118G,142.1914953,120.3779393,110.7096455,114.6512318,106.7734766,120.236359,48.93804405,102.7881853,56.74082559,16.55852402,31.08176609,16.44395025,27.44717187,62.04509682,79.03109065,17.79987104,146.2668942,90.93634028,0,102.5689499,86.15542095,0,53.30681489,0
VNG_2119C,7.810596724,7.079490715,5.999463051,5.731251134,6.695509206,4.82236104,8.10144182,4.247486821,4.856786898,3.284936476,4.696455341,5.129005228,40.43608933,50.78162035,36.38474695,118.004675,23.94280362,57.41591626,57.39653092,15.11081605,31.7317795,37.6647851,39.26669965,219.479358
VNG_2120G,82.50448291,75.85104194,76.47735387,94.1114671,103.7144353,87.79205721,187.7962667,146.4709312,139.1820505,70.32941723,68.02345309,59.61551844,0,17.64514771,10.1141079,9.111849035,16.63881216,39.90064315,0,52.50562801,11.02585344,0,13.64407222,38.13126111
VNG_2121C,110.5491789,112.8817441,78.30916238,80.97887558,97.22803481,74.20970922,82.84829936,57.07229441,60.22826406,62.86431237,52.32917173,55.3572378,64.57929674,118.9496221,123.9663173,83.76116676,50.98458648,50.94297119,30.55547322,48.26609635,16.89260452,20.05113199,0,0
VNG_2122G,695.0254692,614.6202344,644.956254,789.1092088,857.2191907,755.9485031,903.8601273,862.7318167,646.9707795,284.4158727,278.4089731,245.589039,469.9514699,441.0872462,373.9030193,312.7905864,644.4038121,298.52488,631.9571428,194.1050628,388.1987575,1163.47922,564.4465467,369.195682
VNG_2123G,24.9684074,26.58785788,23.33479579,16.91883979,11.99249039,22.33365175,13.40155109,4.156511274,3.918131689,6.075077198,6.634440051,16.59604636,63.38621573,63.68278512,60.83788862,63.94396506,25.0212939,60.00211594,59.9818154,31.58287273,33.1610768,45.92161197,20.51771922,19.11373672
VNG_2124C,40.31445501,38.02583917,34.03496895,31.21460444,31.3344256,23.3526636,24.70517559,15.31119952,16.20285738,16.33796323,15.97134717,15.37449495,87.01538623,97.62172303,41.75854709,71.47886686,44.65342652,101.5894974,41.17098628,30.34948083,68.28431961,54.03454105,0,78.71708907
VNG_2125G,69.31711663,59.05170499,50.71998954,51.9419446,127.1571615,35.04207806,145.9708305,112.759588,84.22321646,196.4723455,328.6540363,198.0340649,205.3064308,139.9665221,147.789343,152.1639785,121.5649266,166.5810428,124.8937668,175.3645855,207.1440874,81.95797726,28.48130619,159.1943905
VNG_2126C,149.96866,115.6024029,90.82008523,110.485259,219.1536587,61.6850885,179.1923348,160.3399495,149.4351609,290.7287972,258.9047205,249.6264621,68.0115705,25.62365993,48.95796445,88.21284707,20.13532782,64.38048746,72.40351778,50.83126155,53.37123726,63.35037756,49.53351916,138.4329116
VNG_2128C,70.59004107,58.938588,53.80822018,52.21816867,42.5122694,44.50211466,24.16202967,19.26620675,16.2976073,7.583436381,7.988203867,8.429696131,46.22253663,84.17026782,70.70545999,97.42172653,61.58035624,38.28538524,82.01242813,25.90979718,81.61327848,75.34561908,89.77163345,219.5254623
VNG_2129H,52.49613463,77.86569469,51.94087937,10.1086446,44.96350703,37.68986948,196.0696416,50.2562194,70.1276139,14.35104426,44.03554181,65.21515953,0,0,0,1482.5515,0,2164.018714,0,1708.588122,1793.960646,0,0,0
VNG_2130G,14.06164286,11.59242013,12.12570535,13.53849958,14.2400993,12.80417285,33.02022474,45.26629367,36.90695671,20.22045956,25.28953021,19.88292341,25.04466021,22.01661099,36.0566392,32.48363964,14.82935873,23.70755843,17.77469771,9.359091876,9.826749437,0,24.32038952,0
VNG_2131G,329.948668,303.4972943,263.9978831,204.1244472,205.8220243,195.414185,173.2375849,159.4893357,150.0992379,163.0128906,140.4333599,166.8153628,80.46139341,101.0477054,136.1118969,146.1052417,52.40665576,182.7971601,228.4196877,72.16345285,176.7949389,209.8511213,171.8956105,218.3643627
VNG_2132G,132.7236426,110.8439316,128.7778201,164.8849554,170.7804443,113.7320773,456.2702127,457.4184081,444.202325,524.3471164,577.6990935,460.955903,6586.923171,8272.173561,6638.206037,9967.322858,5720.32255,8313.67393,5609.831922,6235.817079,1378.401219,3272.259551,3837.858141,1191.750384
VNG_2133H,334.6116945,264.0623683,255.8538799,279.8008485,260.6252586,217.6859662,207.7842257,319.8839007,308.8914709,302.1741962,356.2741666,286.7206719,0,93.83041168,67.22905064,60.56692276,27.6498848,44.20366245,0,0,109.9342845,0,136.0391329,0
VNG_2135G,930.426502,954.6611451,833.0429312,860.7989901,859.7141628,779.9210301,856.7239633,881.7355975,821.6349175,1025.270513,856.4918259,944.9581644,56.81702839,14.27069885,13.63324997,0,0,0,0,0,0,0,0,51.39861292
VNG_2136G,5.51592409,4.259805749,4.366043216,7.266003446,8.221736588,6.030249448,12.23605652,17.23384623,12.3366261,6.374315551,10.60586434,8.305864033,109.8252965,120.6833865,103.763041,115.7377863,73.15816973,45.483459,19.48631114,164.1651121,129.2769816,115.0856987,133.3122289,74.51395727
VNG_2137G,13.13555488,10.24228099,10.28425574,15.56112784,15.86283231,14.89776891,30.4315904,30.9455659,23.39630046,16.54937458,21.14724867,21.16619587,0,7.826727935,0,80.83370823,0,14.74878404,44.23125189,23.28955724,24.45334015,0,0,0
VNG_2138G,1685.452306,1660.011451,1884.931667,2155.96097,2035.565264,1827.469286,1041.592129,1670.045495,1322.402739,380.2615387,468.9265125,435.4998168,88.68776111,33.41351541,34.58087929,57.51521217,48.13725185,38.47838225,62.94330174,16.57109708,63.79700422,41.30473765,28.70767518,20.05753957
VNG_2139G,1164.428627,1108.241849,1242.045762,1546.489908,1309.73652,1151.061039,534.3565303,1102.608533,833.1114501,262.3196819,307.8150603,266.1846179,30.54392215,9.206049388,21.98694792,15.84651069,10.85136245,17.34798917,8.671043288,9.131317785,9.587602193,17.07037661,29.66060233,16.57860872
VNG_2140G,1716.560965,1858.568351,1804.249658,2187.185852,2271.317732,1890.05071,1125.005903,1657.164082,1358.836464,446.9225833,536.676906,546.047623,55.20560931,13.86592078,0,0,0,26.12915469,0,0,0,102.8440851,107.2181705,149.8230918
VNG_2141G,1476.150588,1405.754181,1442.033391,1885.053251,1636.991497,1375.795664,693.0201603,1407.845823,1021.706206,336.103539,387.8647301,347.6904821,115.1149451,102.5108189,177.0300822,95.01361841,111.5367438,113.9218476,267.378649,109.499895,197.0947537,126.7211416,508.1172334,170.40622
VNG_2142G,1381.305719,1238.143557,1370.461863,1750.420356,1485.26716,1275.915924,733.7124666,1579.794132,1102.160889,497.3323838,634.6156655,512.918996,0,5.825678161,33.39262795,30.08354098,13.73366601,10.9779957,0,0,0,21.60462084,45.04691462,0
VNG_2143G,9042.044768,8289.988868,8850.977508,9790.383084,10432.9089,9560.136316,4876.785639,7748.18963,7509.319254,1341.818312,1409.050465,1363.09932,1371.283426,344.4248861,987.1165235,148.2161566,270.6528348,757.2104751,648.8179222,854.0737619,538.0502641,0,443.8763035,620.2564622
VNG_2144G,1457.152163,1291.764427,1294.26403,1542.299011,1563.891713,1183.459725,767.0299743,1185.458137,866.5764814,253.1358571,297.7339974,254.3863931,63.88399184,116.9042594,133.0327797,130.2075126,67.54763266,112.3075825,200.7898671,136.4177954,282.8893734,144.5137181,101.9170896,272.44588
VNG_2146H,7175.825193,7528.838239,7738.484881,9271.184617,8673.729631,7323.672981,3238.434836,7706.307687,5804.105105,2069.283058,2117.023206,1807.314387,0,101.2943874,48.38470801,43.59002398,39.79923328,31.81333367,286.2234204,100.4723437,158.2387864,0,130.5432144,364.8315493
VNG_2147G,210.9419588,214.2994217,201.5159916,230.5085993,243.6146601,186.3788139,331.3641055,286.6468977,211.341202,246.949,219.6495128,190.9475355,177.1761274,232.3953411,120.4542801,331.9374172,116.5649356,186.3523159,307.3768943,323.6935895,293.5226097,146.6965835,248.5200743,53.42659399
VNG_2148H,40.60050851,42.26065679,39.49770477,38.35865817,45.0881239,43.27882808,69.99694898,50.52114985,45.9547468,31.04717285,38.75168164,35.00140016,312.3256278,217.9070228,221.7036927,275.6899132,256.851393,250.4821257,49.25848582,129.6826716,163.3962106,113.1359759,8.424808641,23.54496331
VNG_2149H,75.86171528,67.65639803,55.88922856,63.67337348,59.29023219,58.10414452,42.1523565,44.92260828,36.89583704,25.60487799,31.41871523,26.45569226,18.64838831,23.41960192,13.42403985,24.18752274,5.521009125,13.23955534,0,6.968838429,7.317071182,0,9.054564283,0
VNG_2150G,685.9339309,568.4738625,445.9279971,457.7456778,501.5631589,337.1922433,283.2755452,558.7497777,337.0371629,194.6233559,215.0444006,135.3776505,793.0545457,796.764623,1486.437903,853.94254,1178.377289,1281.881391,3355.836278,1297.278612,4098.05457,1686.466892,2789.864228,4466.981664
VNG_2151G,688.0172948,602.8965352,543.2604423,561.623914,594.245971,418.4529273,443.3715879,788.7293202,502.0814944,296.3674517,352.5904985,199.6508815,11.69098536,61.66488707,37.87086379,37.90889119,76.14669607,44.26729984,99.56781486,26.21332023,45.87188039,54.44877583,90.82326324,95.18468358
VNG_2152C,26.81174814,25.97156527,27.64697204,26.27083601,38.74293829,29.33271268,112.2656731,40.99843919,40.60851346,24.43206841,26.97111307,31.11750996,1296.661438,1407.944546,1191.876268,1164.322911,1051.257757,1170.779048,226.5260683,521.8299355,641.832076,111.4887962,116.2297925,433.1083273
VNG_2153G,89.67981726,87.45089756,77.96331466,51.73869507,58.03747693,61.8707928,33.08771797,39.1707812,28.96182402,32.56036461,40.07586225,37.23275892,38.36945658,35.3365358,13.81004288,116.1213974,45.4382531,18.16048277,127.0805715,28.67699726,50.18333531,178.698931,12.41999528,69.42064915
VNG_2154C,20.43739086,16.92815381,14.69298509,17.57787187,17.96645999,16.04121654,34.44023714,32.04904043,29.35230541,30.09268922,31.15282483,25.95445244,202.9161814,275.2181238,321.3508871,197.3910944,168.2098894,249.707755,28.80266674,45.49729581,63.69436148,37.80185126,29.55717512,82.604164
VNG_2155C,170.7777568,162.2058748,117.5538772,62.84649994,71.14675055,57.93626969,51.83377985,23.29266674,24.01059751,25.98365346,20.80859159,28.34201247,0,13.97278299,16.01824534,28.86188718,46.11582286,15.79825493,15.79291249,16.63125565,8.731127248,20.72724556,32.41318347,0
VNG_2156C,5.016898443,5.605166668,5.223816628,5.060245058,5.80243039,6.17466812,29.86135264,4.688484369,6.542270099,3.820551351,4.838130015,6.999089537,117.8970533,156.2864786,110.7995438,84.95320663,46.53911595,74.4017382,18.59414525,53.84822796,56.53902446,36.60566702,31.80206937,35.55124212
VNG_2157C,362.2380816,356.0479411,301.7426611,244.7787201,278.5964346,258.0826728,239.1318476,222.4486381,199.8170875,164.957768,154.6470049,154.7507133,31.48891481,55.36341242,56.66797879,40.84193526,0,44.71157023,0,0,24.71057918,0,30.57830056,0
VNG_2158G,80.95859417,71.56771078,56.5361533,50.72270441,55.81650389,46.63377779,40.14210566,52.23324023,41.44947074,36.98227694,45.15624562,39.53287908,0,7.709309339,11.04733003,39.81050619,0,7.263736428,0,11.47004575,12.04322347,57.1800144,0,0
VNG_2159G,3.567706148,3.344606346,3.563581751,3.827540553,5.862077875,3.415245719,22.08155823,11.58008567,8.624078986,7.66316451,9.894222688,7.949618401,148.6903966,214.7421038,86.96543623,192.8552094,187.0884042,140.7518078,52.76409878,27.78252688,116.6828436,121.1875288,18.04881828,252.2073205
VNG_2160C,462.3922563,464.3038338,488.2919741,554.2570824,557.9779818,481.3330531,1231.795024,1381.871777,1619.665105,1778.52943,1740.835725,1732.042206,213.2760022,247.5228351,301.7576344,352.9348553,352.7235661,323.7187338,574.1460543,313.3047034,305.8753706,602.8265457,464.2074019,319.3436246
VNG_2162C,307.4079795,282.4877621,298.7721608,368.3261656,352.5682734,291.9470799,497.0025204,1007.179259,963.527064,1008.083314,1153.776698,1030.257195,72.38670436,48.48358352,8.684571004,15.64796033,85.72263309,102.7828225,68.49889965,0,0,112.3758225,23.43114148,65.48346617
VNG_2163H,452.8289615,432.8163521,438.046933,568.9162294,551.1095634,482.3958745,1515.968418,1092.24064,1315.777485,847.2135702,831.724588,846.4076831,747.4425446,375.4698556,443.0956415,427.7000257,390.5050365,228.9089514,187.2255829,361.468276,414.0330046,204.7696968,170.7832802,477.2907734
VNG_2164C,316.0468497,255.0837066,262.7589902,215.4095494,172.488723,192.6249156,197.0176742,215.9282713,155.9174107,99.45119585,113.345643,97.91931315,12554.052,12612.83655,12551.46794,18393.73053,12664.38798,15625.0143,5939.912284,11815.36912,15689.74193,11693.67426,2709.115001,15142.46084
VNG_2165H,43.33860497,35.91025876,40.06551092,52.84616087,53.3810739,54.67903471,40.62539498,54.4423015,41.85365777,19.19052646,24.33329469,19.03258093,97.05656635,178.7684895,104.7987347,125.8845106,153.2493972,130.155835,22.96092422,145.0781817,50.77585864,45.20223147,31.4165026,87.80035742
VNG_2166C,32.04262769,22.35055363,28.60468597,21.43293205,31.48328085,22.02483151,58.54855587,47.0508024,34.75827465,17.51912001,27.60009886,23.74382473,1465.995948,1591.208239,1790.227568,2954.016218,2635.114676,3196.731431,1337.712903,508.7051996,1314.769615,341.3804225,406.7421353,568.3661109
VNG_2167G,11.05292724,10.31193083,11.80693324,5.253756077,5.409663295,5.995678809,20.58885243,7.717683402,6.934716831,4.072304286,6.577171348,6.18507771,56.80974213,64.7586978,55.05001815,104.8576693,59.51324205,91.00672859,18.60875197,35.92690519,30.8636265,28.49338856,46.67956498,106.7371994
VNG_2168C,20.56468331,18.86535554,20.41385122,24.45739288,24.89452589,19.92799373,38.44568377,56.99625514,45.56064505,37.64776042,39.91413509,32.63190283,92.37914147,102.0923584,79.79853965,125.8086315,49.22909047,91.81932147,91.78821238,41.42600103,79.74260589,51.62861775,26.91223224,25.07077186
VNG_2170H,50.84444155,41.38521899,47.56258936,62.00703573,60.17651372,55.53021803,83.63305357,139.5945075,86.8565092,35.54911892,45.86261585,30.49701529,168.0496398,211.0448711,48.3881258,65.38967303,0,143.1702272,95.41456722,175.8390756,105.500187,0,32.63801183,273.6421643
VNG_2171G,8.721550318,8.265171388,8.516357994,5.430616567,8.756640689,6.78832591,30.72738238,10.11292017,8.166388244,5.615198317,7.579626675,8.336919555,142.953798,112.2053184,90.04196426,139.0611302,79.35500017,88.80493448,101.4571259,113.5208223,98.15887467,199.7349008,86.76248711,96.99075753
VNG_2172C,14.48038809,10.8750292,9.938360643,11.7004147,11.37090775,11.77798291,19.30560836,16.59994432,11.50828835,4.935656403,6.655357044,6.148049183,170.7428911,227.0402461,274.7374224,358.2411242,261.6690193,318.4996736,171.0762244,322.7822672,275.858403,65.48737357,0,163.5451773
VNG_2173G,114.3488638,101.6926689,90.57278042,76.03716276,65.24734031,59.35012316,42.60509932,48.0595296,38.81229904,43.04612267,43.42110514,40.94895342,5.690757353,31.44555297,30.72354182,22.14321283,30.32622896,26.9346988,16.15534832,17.01291894,49.12334498,10.60147162,33.15709933,30.88828093
VNG_2174H,2.082643999,51.67228358,42.86071853,22.45781328,67.27493325,21.9301501,194.9816043,47.85072337,51.9327325,20.49608891,15.97244363,62.09359721,819.6440713,0,0,531.5511374,0,387.9418652,1163.430556,0,0,0,0,0
VNG_2175H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_2176H,35.07932147,69.74418676,42.86592993,34.71121571,59.21435553,39.95328541,143.3238305,39.71090136,64.9898097,71.60804708,56.82632524,106.5606712,531.2369318,316.019513,362.2825364,326.3824334,314.5538656,383.7731694,158.7487826,83.58783834,197.4706124,208.3492491,190.0585377,75.88034212
VNG_2177H,13.38591305,17.20224312,15.8470742,9.682745631,12.87516251,10.47397747,32.69261349,6.061928461,9.95153471,2.163776364,3.905573712,11.18245104,50.60931074,165.2499208,145.7241698,229.7461611,149.8324076,143.7222145,71.83669295,226.950324,317.7200901,0,196.5825658,0
VNG_2178H,78.60417481,107.1210659,75.2858374,84.83753309,94.3096815,96.94644583,112.8922401,56.61485186,68.46664569,19.1305489,20.31516563,30.20267544,530.0826813,479.3059656,534.2097559,618.7783991,251.0965621,602.1387655,601.9356031,475.4155745,332.7808723,0,0,0
VNG_2179H,116.9950632,117.5249043,115.191453,93.238856,111.1371749,102.3814227,111.2914578,75.49220227,64.2096227,79.05806205,78.30082364,87.58478254,29.044907,131.3136794,62.72367964,56.50802227,51.59381645,82.48269387,0,86.83169388,22.79266564,0,56.40993929,0
VNG_2180C,68.69101669,61.6051262,51.56092064,41.88713157,40.38508834,38.68461473,49.97444327,32.01826264,39.33983682,21.79439293,27.77932712,23.10567788,583.7886534,523.6787497,466.9321312,486.7645419,471.8669893,592.0937873,210.4513196,152.3649945,247.2402733,43.15697436,152.9746965,176.0382201
VNG_2181G,89.66372846,91.10672193,73.16692791,57.31276829,49.5440334,62.73772163,50.1882688,41.47398633,31.56925707,21.34074102,23.08544424,23.95298254,19.56512449,24.5708175,39.43496836,32.98950042,27.80357883,18.52056516,38.88004299,14.6228632,46.0606143,29.15876673,34.19876641,63.71743013
VNG_2182H,37.60253694,33.82929605,31.52828362,29.64976298,38.40807984,35.28428093,56.84304276,34.37608326,37.32614237,33.3169605,32.62861146,32.00360836,0,32.37305701,23.19518815,0,0,0,0,96.33091098,50.57229728,0,0,174.8965328
VNG_2183H,6.146987015,6.630972066,5.816921781,6.665530865,9.042442771,8.941523324,21.00043019,9.941530088,11.37681766,7.885769116,13.33308599,11.31935807,0,11.33158864,0,39.01061382,0,21.35337213,21.34609346,22.47925237,70.80751498,0,14.6035727,40.81283081
VNG_2184G,8.686836676,10.43791976,10.86447451,13.57234024,21.36407452,16.80883292,129.1320704,80.02468545,89.2557717,48.2047657,73.37900457,73.99157733,148.96141,183.6711678,131.5993796,228.3350203,224.5145453,211.5124152,19.22191899,232.7854229,138.1493145,113.5241854,92.05206475,110.2542269
VNG_2185H,1.245186247,1.746192464,2.266901524,1.294768842,2.133027252,1.370773312,16.12233542,2.384111501,3.65945716,2.042407764,5.312030639,5.774992928,0,34.15635756,48.94574327,0,0,12.87292059,38.60556274,0,21.34313863,25.33381822,0,0
VNG_2186G,110.6238964,94.3956474,113.224148,97.44851079,116.41877,103.8221361,179.7043524,149.6660889,121.4391965,79.98580409,85.3603088,93.18811828,78.70584851,187.8008428,226.6253089,127.6044373,116.5075941,93.12979501,55.85904222,29.41208038,92.64524681,109.9674051,76.42972891,427.1997017
VNG_2187H,312.1937172,260.2592969,236.0477021,243.2542202,241.2332396,246.317541,159.8520344,187.1546523,130.9462548,99.07394847,102.7408119,104.622626,218.7264817,549.3756153,472.3498447,567.3892664,259.0228499,207.0488629,620.9380009,490.4241493,858.2163089,407.4725572,0,1780.81367
VNG_2189H,81.89229025,82.70144636,45.51237564,44.95874321,42.63925742,41.28146482,63.34144772,36.02963548,43.44816656,20.48176306,26.72588663,25.2528809,0,139.3782806,0,0,0,87.54866689,0,0,0,0,0,0
VNG_2190G,148.0475477,131.5248393,130.8138209,146.6503126,131.3161508,121.3510479,88.4161269,120.942861,79.31271897,48.90749639,55.61347701,48.43245163,38.76095988,35.94674897,38.63344503,36.73866657,31.77819102,47.98120171,76.17972287,57.93919902,46.79566506,72.20882081,52.1169398,72.82617715
VNG_2191H,6.789802949,5.965848993,8.494991238,32.01115757,27.71078821,37.84477744,100.1288927,168.2477311,111.2807325,78.19774701,107.0334343,73.19291879,502.6561242,402.8036105,396.295752,760.618602,439.3590571,441.8321112,101.9268528,161.0065518,244.1851288,111.4779524,92.97510381,454.7190954
VNG_2193G,13.52918522,13.79698266,16.54632618,76.58601356,58.10544977,83.20270645,154.0954731,241.936113,191.4931103,149.1059286,152.47518,127.2810469,98.01444326,113.6224911,94.9782874,122.2370436,75.89288942,107.0557605,128.4224983,90.15999737,65.0823948,112.3649787,117.1438959,245.5391877
VNG_2195G,95.36598272,88.44579082,126.4968833,289.5367833,220.7939645,307.544389,707.4388372,720.5293435,578.1141696,459.105286,445.0469816,378.7932135,0,28.52821469,40.88069314,24.55300715,0,17.91953434,53.7405423,84.88986185,89.13171564,0,36.76554832,102.7496657
VNG_2196G,11.81736363,12.8142056,30.25385846,78.69585153,62.6280148,96.74453292,175.3831131,287.2597379,201.3303969,180.0022025,206.9293664,137.018277,67.40467818,57.56197751,72.78161151,26.22772252,55.8759107,63.80596395,38.27065901,90.67986533,105.7900694,62.78497962,26.18218199,219.5157561
VNG_2197H,68.53203748,101.7594665,423.7534731,258.9619909,279.3841818,615.9015238,558.8991912,649.5955743,692.1812843,497.2426085,629.938862,771.9011137,0,0,0,0,0,158.6248799,475.7146213,0,0,0,0,0
VNG_2199H,1.426291654,1.53859108,3.851748705,3.295751407,4.270591296,5.782628272,14.20557869,9.702609897,8.667342256,8.990846074,16.64931499,10.56166901,3506.442583,4186.841336,5616.463167,4357.463738,3228.467629,4744.251766,8990.184372,4816.027752,15285.26286,7455.662111,10322.07654,11758.16507
VNG_2201G,1.995137261,2.312389359,3.349416734,3.959768372,4.414625218,5.22331562,10.38846581,8.770042656,7.768381678,10.85759982,14.48288804,10.35985943,73.30912738,39.89485813,42.51025355,29.05348195,36.17290022,44.33580186,34.68591755,57.83460407,47.94036727,49.316819,63.27916984,55.26494093
VNG_2202H,3.563697581,3.112033898,4.298366029,3.267717876,5.315634199,5.52324428,13.18336178,9.61757869,9.067779633,7.422604839,11.06258013,12.0867353,73.45414177,73.79774253,79.31362788,95.27202896,43.49334211,139.0650695,208.5272257,109.7983342,115.2840058,0,0,0
VNG_2203G,91.30069619,70.68739725,62.58351389,48.73414807,61.37473263,47.21311964,52.79381281,42.00807162,29.37687212,15.35945039,19.65008115,18.42321124,153.1163566,83.90890483,155.3105504,126.3798326,90.66274459,112.0008126,197.5816428,83.22773422,240.3127503,116.6916718,175.72252,75.55336581
VNG_2204H,11.79246689,10.26424617,9.630485107,7.376929892,12.67316726,10.30304615,25.72728341,11.51629718,8.946187347,3.274908381,7.207696392,6.614272004,54.66216078,37.75601603,49.18550635,62.03602679,80.91572308,51.74384923,19.3974098,10.2134942,10.72386769,25.45787178,13.27031689,37.08687816
VNG_2205H,150.8107317,122.1678207,105.0889094,94.33681455,93.59359553,90.59058866,43.10148,60.40806444,54.39198949,29.82126212,30.68451191,32.18854574,0,17.88773491,38.44940227,0,0,50.56164325,101.0890155,0,27.94365313,66.33677174,0,0
VNG_2206G,90.86466231,86.1332308,83.62976899,69.04137069,78.60584768,72.92459839,59.93696718,48.9107469,41.46860691,25.42036104,33.15153629,28.42165254,115.4188356,117.8909871,116.3177196,119.7604335,59.2289786,83.76338393,54.6097998,69.01035296,90.57342663,57.3377923,44.83235708,20.88232062
VNG_2207H,26.51876828,20.41308374,20.39978043,17.99089752,17.90012061,15.82397492,21.73318263,27.20307634,19.12027059,21.26834773,31.73626555,22.10791917,404.2062823,543.8797019,450.3051051,455.6119485,415.9900446,437.2871507,163.927338,208.5930164,256.7781173,80.67927137,112.1471395,156.7108265
VNG_2208G,231.8852199,206.4870352,176.3439627,160.0403707,145.48559,124.1840805,70.36532527,89.46290804,62.18429139,28.51130641,31.24496924,25.31096889,20.08902451,13.45535019,12.05081362,30.39865009,11.89497781,28.52474003,47.52511994,40.03830569,15.76468377,6.2373998,19.50809712,0
VNG_2210G,77.03837958,61.80283716,56.97864888,51.1728854,43.70179411,33.95888013,32.50846172,26.50804127,16.9050774,15.01509516,15.45618187,13.18923712,43.21970805,18.99710445,19.44473425,28.02858692,12.79552142,10.22804743,30.67379816,40.37750964,8.479037593,10.06439779,10.49246953,29.32352641
VNG_2211H,13.63348976,11.01971657,12.35941313,12.68500575,11.17821265,11.71238437,8.665606647,9.93573662,5.81137168,3.100553238,4.91519817,5.339969309,0,25.62365993,12.23951701,22.05321177,10.06766391,0,24.13450593,50.83126155,13.34286679,79.18791774,33.0223461,0
VNG_2213G,113.3887166,98.98419943,90.75849591,91.16036624,80.73724411,85.37512264,47.10525384,53.35119843,41.31913787,22.86692156,28.45702083,25.24159171,25.1902966,24.2536265,12.08882358,21.78162776,32.31701314,19.87114713,11.91866373,28.24054166,16.47318306,7.821283943,20.38481475,22.78800406
VNG_2214G,3.945738528,2.904595851,4.128521634,4.473956262,4.558580102,3.533985329,15.95567515,11.62076064,12.51759225,6.444187496,9.237445975,7.180804366,59.41857941,54.09994159,66.83175856,48.167221,52.77401739,59.7616639,52.7130278,116.5739403,93.25604583,48.42794925,57.70026305,20.15702772
VNG_2216G,170.9828209,156.3859565,150.2788887,147.2228031,163.0033502,144.0609245,221.8588908,180.122831,185.5177106,146.5139048,128.4754607,135.0718162,61.0787809,46.02335583,8.793474193,15.84419216,7.233132406,11.56353911,52.01842044,63.9096782,76.68941535,22.75710441,35.58748468,33.15236437
VNG_2217G,820.5563252,774.8392482,640.2399333,812.2246666,930.5666279,535.675875,710.5807633,739.5814032,463.2738501,154.5249201,165.4099786,135.5149681,33.91648411,53.24244727,42.7257814,38.49179035,60.2474953,28.0925816,24.07114008,31.68614965,26.61561927,23.69401238,32.93566034,23.01148842
VNG_2218G,576.16465,547.6764247,494.6546247,652.9525842,667.9991375,375.6876805,481.4528956,715.7889593,430.8147609,122.849893,147.591526,94.53830482,12.9558627,22.77882816,13.98932145,25.2061999,15.34270619,0,18.3900715,58.09868042,20.33395244,12.06789526,25.16239176,35.16093311
VNG_2219G,464.3092783,462.5217535,458.5230131,518.9954742,574.141291,342.1474454,476.416359,712.1861467,494.9157729,104.6373445,153.0780195,99.81404893,0,9.123865359,20.91904418,23.55762067,30.11246735,20.63171818,10.3123553,5.429880529,17.10363708,20.30151631,35.27504618,0
VNG_2220G,513.3937682,467.6022669,473.8279592,546.1862005,586.197249,331.8966605,430.7820647,763.3497076,480.2584977,104.6585468,150.7162127,103.0657448,44.01790918,42.38115221,23.76461252,23.78852504,8.68789574,27.77856434,10.41343591,16.44927363,28.78548453,13.66703669,21.37245729,19.91000592
VNG_2222G,50.51312124,41.48200228,39.34681093,46.72477857,41.3140505,32.12962327,36.49834417,51.56457751,38.66127842,36.95820951,60.65991245,36.78550193,278.7297393,364.7806387,285.1243941,294.9242157,217.1579125,215.2452792,62.46937145,131.5712177,138.1458662,109.3167746,42.73721146,119.4388033
VNG_2223G,88.5279679,77.52317447,87.15125681,84.17125494,78.22857207,74.68485291,62.99998145,77.51357933,60.36687202,46.75861891,54.89993765,49.79351684,127.9272152,110.1649493,80.24792713,97.18439351,134.1809974,119.3672623,129.7024254,73.7574196,80.31122139,91.92281774,56.78965169,79.35563315
