,trna.rep.1.tp.1_0,trna.rep.2.tp.1_0,trna.rep.3.tp.1_0,trna.rep.1.tp.2_0,trna.rep.2.tp.2_0,trna.rep.3.tp.2_0,trna.rep.1.tp.3_0,trna.rep.2.tp.3_0,trna.rep.3.tp.3_0,trna.rep.1.tp.4_0,rbf.rep.2.tp.3_0,trna.rep.2.tp.4_0,trna.rep.3.tp.4_0,rbf.rep.1.tp.1_0,rbf.rep.2.tp.1_0,rbf.rep.3.tp.1_0,rbf.rep.1.tp.2_0,rbf.rep.2.tp.2_0,rbf.rep.3.tp.2_0,rbf.rep.1.tp.3_0,rbf.rep.3.tp.3_0,rbf.rep.1.tp.4_0,rbf.rep.2.tp.4_0,rbf.rep.3.tp.4_0
VNG_1496G,21517.8,26898.6,20521.2,17342.9,22000,24538.4,4770.4,7041.9,6141.76,3371.38,0,2450.32,2942.63,0,62.9143,86.9365,153.94,0,0,0,0,0,0,0
VNG_1497C,179.518,169.775,167.304,161.26,166.11,172.343,148.161,205.403,218.724,296.134,75.7282,334.901,303.471,254.964,125.948,78.7315,73.3745,142.704,136.431,32.2124,65.1259,20.4847,45.0947,53.3436
VNG_1498G,256.509,239.188,246.767,233.851,252.195,235.176,126.936,182.731,141.421,108.825,41.3947,126.775,99.8366,23.4727,55.0769,32.6171,44.9211,59.1198,49.7177,70.4322,28.4794,53.7474,39.4397,93.3083
VNG_1500H,186.471,162.906,152.253,139.645,129.856,122.092,119.929,167.95,159.059,207.201,92.5533,208.775,187.072,284.277,146.601,101.288,179.353,159.111,129.689,131.231,119.393,66.7624,55.1138,86.9271
VNG_1501G,98.125,105.09,95.3274,61.1451,61.7244,61.4728,45.3274,35.0353,44.1152,37.9593,9.44279,39.7987,43.667,35.6965,29.914,22.0458,21.9583,19.9795,26.4632,37.4889,13.5346,6.81146,0,8.86878
VNG_1503C,87.8043,80.5472,69.1541,71.3198,83.488,60.8905,109.02,79.176,97.8051,87.777,144.38,73.1454,79.2376,130.247,216.218,109.168,132.262,93.7284,149.762,133.996,90.3025,56.8074,31.2638,73.9654
VNG_1505G,91.5229,98.9417,100.484,73.8935,69.411,87.9716,100.301,67.7271,88.2282,48.6719,297.734,54.9379,66.5261,342.435,403.974,398.378,200.303,249.606,303.62,525.704,613.554,583.519,1016.94,601.48
VNG_1506G,206.425,223.643,205.891,151.222,153.871,154.237,128.53,89.9284,103.11,94.1627,40.8259,81.2903,102.627,115.75,75.0133,71.4863,31.6456,71.2646,68.6482,194.5,154.484,123.687,282.008,207.058
VNG_1508C,222.188,231.852,231.083,174.141,154.054,168.14,112.389,102.903,109.087,105.504,7.4612,105.942,111.994,0,9.45461,6.5323,26.0255,5.92003,6.72102,19.0426,3.2083,4.03655,13.329,10.5115
VNG_1510C,295.336,288.479,275.009,185.897,184.909,208.376,117.31,117.247,144.101,305.935,9.83977,274.698,256.495,0,18.703,10.7684,15.2543,11.7109,38.4091,33.4843,29.6176,15.9701,29.297,55.4498
VNG_1511C,1059.92,1036.97,996.148,666.58,687.017,791.778,189.733,207.655,165.359,161.198,19.2264,188.444,176.901,16.3533,17.0542,23.5659,14.9031,9.15303,13.8553,0,9.92078,12.4819,45.7959,21.6692
VNG_1513H,549.263,483.3,496.459,446.569,380.445,388.459,406.924,379.142,298.705,340.221,0,324.969,230.071,0,42.9787,237.556,315.484,107.645,651.784,0,233.348,146.794,0,0
VNG_1514H,128.778,110.197,106.583,94.5577,71.0314,81.3245,36.3773,55.675,39.8503,40.61,227.059,43.6888,40.1932,148.561,160.46,152.916,203.078,69.2916,115.378,208.027,165.228,245.68,208.014,98.426
VNG_1515G,373.727,360.575,394.96,310.261,282.458,288.411,137.745,250.184,241.167,251.47,36.8266,285.34,227.756,0,17.4996,8.06044,28.5456,29.2198,22.1155,0,0,0,0,0
VNG_1518H,308.209,283.477,330.702,282.528,255.549,309.877,203.882,427.948,375.685,201.294,118.724,266.312,230.46,210.381,56.4165,77.9577,115.034,164.852,71.2977,0,178.679,289.037,176.745,250.892
VNG_1519H,30.5402,34.2187,47.7052,26.7472,53.0439,59.0219,172.699,157.023,159.792,177.082,198.598,448.955,225.618,281.535,188.743,86.9365,0,157.576,0,0,512.38,0,0,0
VNG_1520G,77.3835,72.2419,61.2336,46.6918,44.0497,54.6387,60.5324,30.1624,38.6308,41.963,57.9502,40.522,39.6588,177.993,104.03,114.155,82.3519,84.2969,168.204,82.1674,83.0615,31.3513,57.5138,27.2137
VNG_1523G,278.309,297.261,311.708,328.039,297.435,282.371,296.875,562.963,600.088,1335.07,181.213,1532.09,1385.63,397.012,491.873,389.42,606.552,441.15,467.449,49.0525,116.882,93.581,29.4297,139.253
VNG_1524C,3998.32,4047.73,4258.52,4953.48,5043.39,4981.25,1714.45,2580.34,2323.77,3504.5,109.112,3459.78,3553.04,94.5259,128.662,130.024,89.2754,76.9549,91.0073,61.884,172.033,177.091,79.413,290.358
VNG_1525C,54.6632,49.4846,57.1405,85.3764,73.8438,78.1279,111.971,303.103,284.901,173.343,142.973,212.324,156.387,146.768,112.451,92.8006,103.18,148.646,118.427,150.992,101.757,320.064,205.504,222.259
VNG_1526G,184.595,199.911,186.878,244.272,269.091,163.298,121.676,193.874,157.562,371.134,31.1838,275.366,344.051,35.3652,37.5395,32.7618,38.6747,19.7941,11.2361,74.282,42.9087,33.7412,29.711,0
VNG_1528G,33.8555,40.9247,31.1818,40.3164,41.8277,30.6845,23.0115,12.8119,16.2401,27.2812,28.908,20.987,25.0569,16.3922,32.9683,37.9636,22.4077,32.1116,31.2483,19.6746,44.7494,18.7673,13.7714,65.1619
VNG_1529G,494.408,502.432,501.83,484.046,404.125,539.88,191.957,264.872,273.12,116.584,179.541,109.136,109.519,194.632,163.94,129.449,139.169,134.076,126.847,179.697,68.1196,91.4189,157.226,59.5154
VNG_1530H,616,636.518,659.496,617.587,491.932,634.338,250.791,347.049,247.164,106.258,0,171.59,149.783,0,99.9583,92.0832,81.5268,83.4523,0,0,0,0,0,0
VNG_1532G,550.083,584.395,557.008,511.411,526.199,525.723,289.278,435.382,387.582,198.87,26.2097,225.848,184.492,6.19253,22.1414,30.5955,16.93,20.7959,31.4795,29.7301,52.5939,28.3591,26.0123,49.2329
VNG_1533H,289.249,283.435,313.545,349.37,290.281,316.99,202.335,420.755,427.558,250.871,29.3382,266.816,216.19,51.9878,32.5295,35.3178,54.0101,23.2782,50.6532,31.199,78.8461,51.5844,52.4111,82.6644
VNG_1534H,1375.01,1371.02,1560.5,2220.99,2469.23,3629.31,2152.27,3214.07,4051.7,3508.97,0,2919.48,3388.15,0,220.937,610.593,540.595,553.362,418.822,0,0,0,0,0
VNG_1536C,428.927,446.352,424.513,608.81,558.558,510.511,893.543,1726.63,1832.92,1468.16,146.575,1319.64,1110.64,83.1146,92.8677,115.494,181.785,46.5195,88.0229,0,151.265,31.7191,34.9131,82.599
VNG_1537C,62.1802,63.6689,58.6532,45.3387,47.1012,52.4095,76.0918,36.066,42.0821,50.927,124.696,49.4937,55.2462,147.309,144.844,124.335,134.245,115.429,116.486,70.7227,131.069,157.41,206.262,156.155
VNG_1538H,869.254,907.693,1049.99,1105.3,1000.66,1079.8,635.374,819.174,828.037,1126.67,132.606,1111.51,1086.57,15.6653,17.5036,29.0242,8.56562,35.0717,26.5446,18.8022,95.0337,167.394,105.286,186.818
VNG_1540G,14.6007,18.1516,15.5886,19.6503,27.7928,20.7829,111.911,131.27,203.044,471.286,153.718,539.766,450.463,158.482,239.056,165.167,314.129,388.075,419.602,23.7771,108.161,196.565,33.2859,275.623
VNG_1541G,3801.22,4115.71,4117.74,3650.91,3337.23,3383.73,1175.31,2476.62,2301.84,656.408,39.9358,659.788,499.443,9.43556,23.1941,17.4819,15.4778,63.3734,19.9856,11.325,22.8964,28.8073,15.854,0
VNG_1542G,4004.27,4286.47,4567.95,3678.6,3658.71,3767.71,1557.33,3012.99,2877.58,796.067,0,891.858,639.077,0,13.5007,23.3194,16.5169,16.907,12.7963,18.1279,27.4877,0,25.3775,0
VNG_1543G,876.345,883.531,956.217,813.239,695.173,772.418,235.567,584.357,475.329,103.966,50.5542,117.137,81.2881,47.7775,58.7224,73.7672,26.1242,80.2237,65.7786,100.353,130.429,109.4,240.833,94.9622
VNG_1544G,31.9028,35.4603,43.573,29.6262,27.8897,33.2856,35.5088,19.2671,22.0658,30.1185,45.8264,29.6006,35.2535,97.446,77.7721,57.3159,43.1334,44.1522,60.9375,27.8474,25.3353,35.4176,31.1872,27.669
VNG_1546H,222.237,227.167,196.052,221,213.689,212.24,234.698,380.133,372.213,682.815,0,666.885,685.284,370.133,82.7134,114.295,101.193,0,78.3982,0,0,282.509,310.956,0
VNG_1547C,200.269,186.319,216.714,223.424,230.204,211.461,305.725,421.394,410.212,702.12,220.349,761.58,650.505,173.538,100.829,214.351,113.867,194.26,147.029,83.3152,84.2218,105.964,116.634,482.893
VNG_1548C,193.715,177.272,158.715,101.615,108.4,100.26,90.2749,114.266,121.357,111.221,23.2923,105.997,114.071,0,11.0682,40.7849,9.02733,0,20.9816,0,20.0313,0,55.4805,65.6291
VNG_1550G,3525.28,4166.62,4003.17,5465.11,5174.04,6964.48,2643.12,3956.88,4427.82,1030.89,19.63,1290.46,1078.35,27.8277,31.0931,17.1861,30.4318,77.8762,35.3652,0,84.4084,0,46.7571,110.62
VNG_1551G,1627.5,1711.68,1773.03,2344.23,2177.39,2948.9,908.654,2076.86,1887.34,410.98,0,654.455,422.344,0,35.8372,24.7603,0,0,0,0,24.3218,0,0,39.8432
VNG_1553G,1240.61,1444.26,1394.2,1896.27,1838.47,2483.45,667.718,1683.42,1523.82,323.459,0,490.687,357.612,15.1715,10.1711,28.1093,16.5913,25.4747,12.854,18.2095,9.20382,11.5798,38.2376,0
VNG_1554G,1592.54,2006.45,1966.3,2532.87,2534.15,3452.14,1182.26,2253.21,1996.94,425.093,0,689.953,557.515,13.0048,2.90616,4.01581,7.11087,14.5576,5.5091,0,7.88936,0,10.9256,0
VNG_1555G,1480.63,1719.49,1752.4,2475.99,2218.46,2953.94,933.925,2022.33,1829.17,387.997,22.627,537.88,443.74,64.1526,32.2563,44.5725,43.8475,26.9298,13.5882,96.2484,38.9183,110.172,175.162,0
VNG_1557G,1951.6,2228.95,2307.2,3407.05,2965.05,4114.91,1414.4,2677.42,2253.57,479.31,17.6656,676.258,543.919,12.5214,27.9816,46.3987,13.6932,35.0415,21.2174,45.0863,68.3654,28.6715,126.234,49.7751
VNG_1558H,2747.21,2988.73,3075.25,4538.73,3369.49,4525.28,849.016,3584.3,2621.46,597.453,0,826.833,580.913,0,0,0,0,0,0,0,0,126.398,0,0
VNG_1559H,1105.36,1115.42,1180.89,1763.99,1383.75,1889.11,511.486,1564.19,1080.9,220.471,0,349.816,215.386,0,9.06719,12.5293,22.1858,0,8.59416,0,0,0,17.0438,0
VNG_1561C,1817.12,2048.49,2146.23,2899.89,2679.08,3558.06,1151.26,2624.01,1881.71,387.021,71.4393,663.156,447.156,202.546,45.2628,54.7271,83.0627,42.5122,32.1761,91.1642,92.1562,19.3245,106.352,0
VNG_1562H,1824.86,1899.71,1933.69,2879.7,2366.71,3255.94,1001.65,2487.55,1651.93,322.736,41.5648,563.012,367.449,117.846,92.172,72.7802,96.6551,65.9586,124.805,70.7217,142.982,44.9736,49.5022,0
VNG_1564H,273.232,288.414,298.735,391.423,360.429,505.408,108.119,418.973,253.838,48.7049,111.491,118.045,56.3784,88.9037,108.166,115.913,189.045,143.75,112.985,154.131,89.8893,37.6983,74.6898,78.5353
VNG_1565G,85.1883,82.1363,84.9652,78.6785,80.9078,82.9759,83.1152,87.4014,94.4956,65.7736,133.291,101.491,74.808,140.366,132.709,185.047,274.532,187.344,345.338,149.034,167.032,98.8951,285.74,246.8
VNG_1566G,1263.16,1322.58,1394.59,1714.37,1700.02,1499.32,1092.27,2467.17,2335.9,1061.12,10.1734,1373.31,952.35,25.9596,9.66861,11.5789,12.6173,16.1441,17.1065,10.3859,13.9986,4.40311,14.5394,11.466
VNG_1567G,618.722,672.27,696.303,789.311,834.536,794.044,833.532,1280.24,1311.08,597.381,27.7853,911.783,653.986,39.3888,13.2033,42.5707,0,33.0691,25.0289,0,23.8953,15.032,16.5457,0
VNG_1568G,746.394,841.615,871.394,1019.68,1077.12,944.035,618.601,1473.52,1445.14,674.784,77.4691,971.823,636.426,109.821,220.875,197.821,180.147,92.2009,162.829,263.624,233.181,125.733,61.5085,145.52
VNG_1570H,143.391,131.158,106.256,93.7032,131.111,96.3662,182.265,136.587,150.641,208.607,1062.83,265.437,203.199,1311.7,1394.33,1390.3,2171.06,1656.83,2147.58,638.255,1182.87,230,134.026,563.705
VNG_1572C,120.221,105.536,131.298,166.089,134.494,160.152,98.3439,269.41,230.628,195.364,0,263.725,177.39,14.3937,3.21655,8.88942,7.87034,0,0,0,8.73197,0,24.1849,0
VNG_1573G,87.4358,82.4698,104.241,100.387,105.222,125.283,87.6349,163.442,163.096,117.219,6.33654,184.698,138.944,0,6.0221,8.32148,14.735,10.0554,26.637,0,10.8988,6.85619,0,0
VNG_1574G,148.413,158.718,200.335,183.456,191.275,203.052,175.749,240.156,262.461,220.607,14.9407,253.224,266.201,0,23.6655,6.54031,0,23.7092,26.917,0,12.8489,16.166,0,0
VNG_1576G,63.0643,69.7995,90.5924,80.5809,80.664,95.3843,91.1835,131.956,122.98,94.9455,10.6559,145.453,121.985,7.55299,32.0694,6.99698,8.2598,21.1372,3.19961,27.1963,27.4922,11.5298,25.3817,60.0491
VNG_1577C,138.316,123.497,107.647,112.344,103.103,100.547,56.3469,78.5289,95.0175,67.1051,27.6121,83.0227,76.5753,0,52.4838,12.0872,21.4031,21.9086,33.1638,46.9814,94.9852,89.6297,131.54,77.8008
VNG_1578H,42.2309,45.5869,36.7829,38.4122,39.431,47.2589,31.386,57.4555,40.6316,25.5303,0,58.0042,28.6994,0,0,0,0,15.58,0,0,8.4434,0,11.6928,0
VNG_1580H,21.8862,19.5788,24.4124,20.9746,20.4539,24.886,16.0641,23.7668,22.6798,12.6651,17.8598,26.6666,17.4378,0,0,7.81816,13.8438,0,32.1761,60.7762,15.3594,19.3245,21.2704,0
VNG_1581C,47.5504,50.4811,63.5968,50.2121,55.4133,63.959,71.9417,75.4271,72.4449,47.7879,19.311,93.3632,61.0758,0,18.3527,8.4534,0,0,11.5968,32.8572,16.6074,41.7893,0,54.4113
VNG_1582G,55.8367,55.6233,57.6393,47.7647,59.0151,58.3466,83.4046,52.5126,70.032,58.0625,26.4002,78.0807,78.3765,74.8505,72.4827,57.7837,122.782,104.735,47.5625,29.9463,75.6803,19.0435,0,24.7954
VNG_1583C,26.442,30.4389,36.833,25.0922,32.9487,25.6977,44.9448,29.6606,32.8238,30.8401,71.9882,47.2899,39.4601,40.8205,45.6106,50.4207,44.6405,68.5422,77.816,48.9945,37.1457,15.5784,17.147,40.5673
VNG_1585C,670.831,1045.27,826.632,967.164,964.106,1027.67,766.73,539.378,663.896,241.763,559.901,214.122,255.319,319.425,248.754,373.624,354.609,335.896,328.037,395.005,346.454,568.878,487.918,269.346
VNG_1587H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_1589C,138.657,246.042,254.626,235.087,321.924,349.809,1327.97,390.747,945.137,959.935,434.664,671.799,1129.18,47.3988,95.3296,117.092,51.8344,159.176,100.396,227.56,143.773,253.244,398.207,94.2096
VNG_1590H,9.92396,49.096,70.5327,5.67841,72.3932,87.2646,297.955,27.4747,139.796,74.3626,553.598,108.273,238.036,915.585,438.439,727.015,572.151,512.456,498.679,0,158.697,299.499,329.657,0
VNG_1591H,3614.53,4351.37,4345.8,3015.92,3717.03,5061.83,1357.56,1310.02,1479.93,566.214,0,542.717,596.318,523.276,233.872,484.755,1144.49,0,886.684,1256.12,317.446,4792.76,879.228,1040.06
VNG_1592G,16.4181,15.64,16.8723,14.934,14.6331,17.3956,29.8715,10.4236,12.7521,24.6666,46.8139,44.5364,55.4158,182.501,248.408,189.559,272.154,204.293,267.076,0,50.3247,0,55.7537,32.9762
VNG_1595C,60.0958,65.2997,69.881,51.9038,63.9156,55.6633,84.5313,49.3706,42.4001,194.871,107.553,178.535,329.135,512.849,405.767,350.972,394.105,325.833,698.736,83.1816,126.13,42.3177,139.737,137.748
VNG_1598H,81.4559,91.0959,126.721,146.159,126.812,98.5484,86.061,41.2522,41.0467,34.1161,2358.7,56.6522,96.1818,2057.67,1149.56,714.823,562.557,1295.65,653.756,0,312.072,196.318,432.172,2044.91
VNG_1601G,439.348,475.377,546.401,789.132,852.511,497.517,298.235,355.881,326.266,406.43,87.5763,374.24,350.324,57.9363,86.9297,79.2291,99.5625,111.179,108.691,99.3394,140.589,113.71,41.7201,164.505
VNG_1603G,456.936,442.147,494.568,695.946,731.349,442.74,174.871,283.09,232.672,292.683,63.3654,287.557,243.373,62.8792,80.2947,58.2504,83.4984,80.4428,91.3269,32.3444,59.9433,89.1305,113.199,89.2702
VNG_1605G,1147.1,1115.37,1209.8,1386.96,1138,1138.51,509.753,956.212,756.767,633.733,81.7197,585.661,408.924,115.847,51.7764,53.6593,190.031,32.4199,147.226,69.5221,105.418,44.2108,194.65,230.256
VNG_1606G,1369.14,1432.41,1500.76,1467.5,1567.88,1600.74,1047.31,1146.11,1176.42,850.192,7.40225,825.28,620.937,10.4935,4.68995,6.48069,11.4755,17.6198,17.7811,12.5948,12.7318,8.00931,17.6316,0
VNG_1607G,296.325,278.824,264.205,310.548,326.63,228.076,340.838,432.37,445.251,1538.45,0,1116.99,1257.85,25.9022,156.285,87.9832,70.8153,57.9903,54.8637,0,15.7136,19.7702,21.761,0
VNG_1608C,413.275,340.209,288.479,244.375,217.345,210.499,70.0371,57.4376,38.1876,47.6096,667.419,49.3857,46.1108,111.311,192.777,146.082,410.829,218.053,400.806,434.199,945.375,212.398,210.407,221.24
VNG_1609C,217.047,223.946,226.025,346.588,337.447,255.726,616.282,1313.31,1446.46,720.736,70.285,850.689,611.474,777.168,681.333,596.887,512.116,401.523,624.684,23.9177,84.6228,60.8393,83.7069,0
VNG_1610C,62.8138,69.1844,69.6596,52.9644,56.9106,63.9813,56.4003,54.6869,52.9698,72.5884,11.0505,81.1995,82.8324,31.3306,7.00142,9.67473,8.56562,0,0,0,19.0067,0,26.3214,0
VNG_1611C,1144.33,1101.68,1054.76,838.707,743.891,771.361,250.789,426.31,331.057,365.663,36.8266,356.012,284.695,26.1029,52.4987,40.3022,99.9096,87.6593,55.2888,31.3298,63.3414,39.8467,43.8591,0
VNG_1613H,191.586,275.414,257.134,187.482,218.121,280.696,273.084,216.504,424.761,315.656,105.331,304.562,331.951,66.364,55.6136,40.9857,9.07178,74.2883,49.1981,99.5661,20.1299,88.643,97.5689,98.9285
VNG_1615G,967.28,1012.73,790.937,463.001,519.213,538.791,94.0084,66.7335,62.6386,39.1756,43.8877,37.7446,48.8286,17.7759,51.6408,43.9129,43.7386,4.97462,37.6513,32.0031,26.9595,20.3515,37.3347,17.6657
VNG_1616C,164.798,148.953,147.351,114.225,103.558,109.94,71.3597,67.4972,61.9056,45.8645,0,42.2407,44.0066,66.364,85.2742,92.2179,117.933,37.1442,49.1981,39.8264,10.0649,37.9899,13.9384,0
VNG_1617H,196.607,211.014,181.294,164.348,184.077,180.031,105.974,124.662,125.385,63.3459,123.69,85.0376,74.8917,35.0689,62.6946,129.949,38.3506,98.141,133.704,84.1824,106.373,26.7668,29.4621,209.108
VNG_1618H,106.076,124.447,114.701,86.0673,72.5093,91.0702,122.131,143.037,157.988,94.5817,222.685,86.0547,71.1928,1709.94,2039.92,1640.92,1438.42,1163.19,1337.29,126.298,191.508,20.0789,44.2016,0
VNG_1619H,101.618,95.748,92.9626,108.05,96.598,90.8256,96.1533,171.209,150.18,128.614,76.6213,134.77,122.499,54.3096,230.594,100.623,163.328,197.582,195.557,65.1847,65.894,62.1788,0,0
VNG_1621H,174.572,165.659,183.333,242.344,237.425,242.168,653.672,700.382,593.526,606.939,167.62,621.054,546.28,158.413,106.201,110.064,86.6188,155.163,134.215,47.5336,144.152,90.6833,33.2715,0
VNG_1622G,315.308,307.577,270.166,216.968,231.449,237.17,141.269,189.128,168.557,321.325,38.2387,313.034,272.047,154.879,166.131,160.217,110.092,121.361,118.098,37.1785,37.583,106.392,78.0702,46.1755
VNG_1623G,769.159,783.229,833.839,662.601,638.757,714.894,215.875,268.11,264.083,312.927,45.0396,250.878,286.408,175.584,160.517,182.374,122.191,205.484,114.953,76.6339,116.202,121.833,93.8709,190.358
VNG_1624G,1388.43,1450.24,1478.42,1058.28,917.674,1124.94,303.002,590.347,521.597,499.92,125.074,469.028,380.797,88.6533,74.8426,51.7097,67.326,41.3497,41.7283,53.2028,113.539,101.499,119.995,107.682
VNG_1625H,257.285,208.899,209.469,259.759,286.631,199.184,323.716,510.579,485.244,1213.27,336.94,1278.79,989.033,1432.95,1553.07,1519.21,1240.58,1336.71,1638.98,143.324,202.837,91.1432,140.449,379.75
VNG_1626C,225.713,205.432,197.529,108.434,92.3924,67.6349,26.8846,36.3566,24.0391,15.6095,75.8214,15.3721,18.7764,250.799,212.174,232.337,215.497,130.347,144.188,107.507,119.545,123.059,210.701,35.6062
VNG_1628G,194.538,199.362,182.392,163.065,165.725,170.175,157.763,116.37,148.051,419.622,27.6278,376.946,320.855,195.827,107.945,100.784,57.1074,65.7632,88.4872,15.6694,39.5996,19.929,0,0
VNG_1630H,430.798,501.319,377.175,438.611,377.446,487.388,659.524,492.349,763.064,3805.33,0,3031.65,2978.93,0,0,185.291,109.366,111.949,84.7309,240.067,0,0,168.037,0
VNG_1631G,232.745,272.073,205.846,345.104,299.596,239.422,92.7652,106.67,66.3479,43.5825,13.4982,30.0212,35.4192,38.2703,17.1045,17.7265,41.8516,85.6801,48.6364,68.9004,104.475,0,0,38.0329
VNG_1632G,457.941,496.538,463.608,771.594,862.854,670.575,238.509,406.569,212.955,77.3812,53.9926,103.838,68.6442,95.6757,42.7611,53.1795,41.8516,64.2601,48.6364,0,34.8251,29.2103,80.379,38.0329
VNG_1634G,2277.7,2377.77,2045.39,3720.37,3523.85,2952.07,953.544,1490.21,898.492,312.52,75.0403,330.932,251.229,106.378,118.861,65.698,0,119.08,180.256,0,0,81.1943,268.111,0
VNG_1635G,1472.88,1420.57,1260.76,2114.38,1884.64,1691.11,397.493,638.887,507.458,132.202,77.1277,109.435,105.721,196.807,58.6404,101.288,59.7844,97.9143,111.162,78.7387,172.457,16.6906,128.599,130.391
VNG_1637G,21.8512,28.9892,26.895,33.7591,32.1071,37.2732,292.56,186.237,253.554,224.851,130.185,194.885,189.317,645.929,628.933,593.63,445.689,370.137,410.445,258.424,289.226,363.891,284.249,244.542
VNG_1638H,817.57,814.02,835.114,905.298,854.355,841.017,627.079,902.655,826.874,1254.24,122.638,1173.13,991.347,239.047,223.391,177.831,136.65,91.2242,151.898,78.2494,138.427,66.3476,45.6428,107.984
VNG_1640H,303.908,270.471,283.804,221.999,206.265,237.556,121.64,168.507,195.525,180.859,474.2,148.84,147.793,1232.42,488.224,536.252,857.661,658.438,593.274,672.367,271.873,384.817,141.189,222.687
VNG_1641H,38.8676,33.4689,31.2304,24.9836,20.2267,32.4647,21.9035,12.717,17.255,13.79,0,14.0183,20.2162,0,47.695,29.2916,142.635,66.3653,80.3676,0,43.1592,0,0,0
VNG_1642H,795.584,639.988,456.438,987.528,537.372,1395.18,550.177,1080.9,968.518,459.992,7089.83,730.639,615.995,15075.9,14599,11897.1,9159.3,10313.2,9224.94,0,2032.41,2557.09,0,0
VNG_1644G,1377.95,1521.37,1674.7,2514.19,1959.78,3067.31,1835.94,3220.07,3489.06,2170.53,55.4916,2584.4,2521.51,51.3036,45.0948,55.9761,41.1434,40.2008,60.8533,123.154,58.097,28.716,60.3416,129.163
VNG_1645H,722.693,732.663,685.576,628.505,651.966,561.752,803.466,1036.94,1016.48,1555.77,3841.91,1301.03,907.719,3351.6,1685.2,2458.02,916.309,2579.36,3549.52,3519.89,2541.56,3197.68,2463.77,832.701
VNG_1646G,9.31534,13.7635,13.1652,11.8103,15.6015,16.5026,61.9055,12.6317,24.9947,24.6325,575.841,27.1051,34.3042,306.12,661.28,496.273,627.687,613.955,335.004,61.2363,417.843,194.708,192.883,304.221
VNG_1647G,11.9957,14.7365,17.5085,12.6451,16.7182,16.277,74.9163,17.5068,25.793,19.828,67.0103,21.8037,34.7583,73.0727,132.269,124.105,119.866,53.1688,92.8656,114.016,124.123,44.6189,85.9457,145.239
VNG_1648G,2.31011,4.18119,4.51061,2.0232,3.51078,5.95267,31.7953,1.8273,8.67779,8.50052,15.6284,11.2517,14.1612,0,14.8529,6.84136,24.2283,12.4002,0,0,13.4404,0,18.6129,44.0352
VNG_1649G,3.71008,5.48398,6.08509,2.57778,6.57812,5.75101,45.5816,4.87893,9.58149,9.9908,17.6001,11.3844,24.6968,49.9003,16.7268,30.8179,0,27.9294,5.28472,14.9731,7.56803,28.5653,20.9611,123.977
VNG_1650H,5.91584,32.3321,22.8302,9.38695,25.3852,26.1538,100.668,10.1159,42.2664,9.95948,21.9987,18.5518,64.0695,31.1856,17.4225,38.5198,17.052,0,46.2381,37.4303,37.8376,11.9014,13.0998,0
VNG_1651H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_1653H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_1654G,39.536,91.359,74.5536,39.5545,63.5646,62.2099,180.018,23.7718,105.652,41.9405,1724.15,44.6638,112.53,1745.84,759.626,570.817,786.145,1201.32,678.668,1343.54,629.238,1214.95,1742.8,449.06
VNG_1655H,167.361,232.877,259.158,353.87,347.949,482.59,486.253,302.644,448.798,477.979,727.487,454.566,469.404,257.823,331.29,935.471,140.975,324.686,163.829,464.176,547.431,344.377,1245.46,384.336
VNG_1656H,75.4737,82.0748,81.5066,76.4186,100.698,89.2869,154.491,211.96,231.594,376.737,87.945,316.528,380.01,41.5573,83.5809,76.9961,181.785,116.299,176.046,99.7577,100.843,63.4383,174.565,165.198
VNG_1657H,115.182,128.344,130.251,204.02,195.384,255.576,219.265,188.136,229.902,279.671,17.7978,191.992,214.04,25.2304,14.0956,19.4776,6.89787,49.4255,10.6882,30.2826,61.2243,19.2575,21.1966,0
